job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
Trưởng nhóm học thuật về lập trình - Bình Tân,Wall Street English,,Hồ Chí Minh,,,VND,3.0,"['Trưởng nhóm học thuật về lập trình - Bình Tân', 'developer']",Nhân viên chính thức,Trưởng nhóm / Giám sát,2026-06-15,2026-07-09,"Quản lý và triển khai hoạt động học thuật tại trung tâm, bao gồm giảng dạy các lớp học, lớp trải nghiệm, hoạt động ngoại khóa và đảm bảo chất lượng đào tạo theo phương pháp Logiscool.Theo dõi và chịu trách nhiệm về kết quả học tập của học viên; phối hợp với đội ngũ giáo viên để giám sát tiến độ và hỗ trợ học viên đạt được mục tiêu học tập.Đảm bảo việc thực hiện thống nhất các quy trình, tiêu chuẩn học thuật và hỗ trợ chuyên môn cho giáo viên thông qua việc nắm vững chương trình giảng dạy của Logiscool.Xây dựng và duy trì mối quan hệ tích cực với phụ huynh và học viên; giám sát việc trao đổi thông tin giữa giáo viên và phụ huynh về tình hình học tập, đồng thời phối hợp xử lý các thắc mắc hoặc vấn đề phát sinh.Phối hợp với các bộ phận khác trong việc tổ chức sự kiện, lớp học thử, ngày hội trải nghiệm, hoạt động tuyển sinh và các chương trình dành cho học viên.Hỗ trợ đón tiếp khách hàng tiềm năng và phụ huynh khi cần thiết.Giám sát quy trình tiếp nhận học viên mới, sắp xếp lịch học, lịch hoạt động và phân công giáo viên nhằm đảm bảo vận hành hiệu quả theo tiêu chuẩn của Logiscool.Theo dõi hoạt động vận hành hàng ngày của trung tâm, đảm bảo cơ sở vật chất, trang thiết bị, lớp học và hình ảnh trung tâm luôn đáp ứng tiêu chuẩn chuyên nghiệp và chất lượng cao của Logiscool.

[Yêu cầu]
Tối thiểu 3 năm kinh nghiệm giảng dạy lập trình, robotics hoặc đảm nhiệm vị trí tương đương.Am hiểu các ngôn ngữ lập trình và công cụ giảng dạy như Python, C++, Unity, Minecraft Modding, Scratch, Roblox Scripting,...Có kinh nghiệm sử dụng các phần mềm giáo dục hoặc công cụ công nghệ phục vụ công tác quản lý lớp học.Có định hướng phát triển lên các vị trí quản lý, đồng thời quan tâm đến lĩnh vực điều phối học thuật, quản lý trải nghiệm học viên/phụ huynh và vận hành trung tâm.Có khả năng theo dõi tiến độ học tập của học viên và hỗ trợ đội ngũ giáo viên nâng cao chất lượng giảng dạy.Yêu thích môi trường làm việc năng động, chuyên nghiệp và sáng tạo.Năng động, hòa đồng, thân thiện và có tác phong làm việc chuyên nghiệp.Có hiểu biết về các xu hướng giáo dục lập trình dành cho trẻ em và thanh thiếu niên.Có khả năng làm việc toàn thời gian, ưu tiên các buổi tối trong tuần và cuối tuần.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Giáo viên dạy lập trình - quận 9,Wall Street English,,Hồ Chí Minh,7500000.0,8000000.0,VND,1.0,"['Giáo viên dạy lập trình - quận', 'Giảng viên', 'Teacher', 'Trợ giảng', 'Lecturer', 'teaching', 'gia sư']",Nhân viên chính thức,Nhân viên,2026-06-15,2026-07-09,"Giảng dạy các lớp học trực tiếp và trực tuyến theo phương pháp của Logiscool, đảm bảo học viên đạt được mục tiêu học tập.Thực hiện các buổi học thử (demo) và tham gia các hoạt động của trung tâm khi được phân công.Hoàn thành các khóa đào tạo chuyên môn, chuẩn bị giáo án, hoạt động lớp học và các công việc trước/sau giờ học.Quản lý, kiểm tra và duy trì tài liệu giảng dạy cũng như các công cụ phục vụ công tác giảng dạy.Xây dựng mối quan hệ tích cực với học viên và phụ huynh, theo dõi tiến độ học tập, hỗ trợ học viên duy trì động lực và thói quen học tập hiệu quả.Chủ động trao đổi với phụ huynh về kết quả học tập, lộ trình phát triển của học viên, tiếp nhận và xử lý phản hồi nhằm nâng cao trải nghiệm học tập và thúc đẩy tái đăng ký khóa học.Báo cáo và phối hợp xử lý các vấn đề phát sinh liên quan đến học viên hoặc phụ huynh với cấp quản lý học thuật.Phối hợp chặt chẽ với các bộ phận trong trung tâm, đặc biệt là đội ngũ Kinh doanh (Sales), hỗ trợ các hoạt động chung và tiếp đón khách hàng tiềm năng khi cần.

[Yêu cầu]
Tốt nghiệp Cao đẳng/Đại học, ưu tiên chuyên ngành Công nghệ Thông tin, Kỹ thuật hoặc các lĩnh vực liên quan đến giáo dục công nghệ; có chứng chỉ nghiệp vụ sư phạm theo quy định của Bộ Giáo dục và Đào tạo Việt Nam.Có kỹ năng giao tiếp, thuyết trình và nghiên cứu tốt.Tối thiểu 1 năm kinh nghiệm giảng dạy lập trình, robotics hoặc các vị trí tương đương.Am hiểu các ngôn ngữ lập trình và công cụ giảng dạy như Python, C++, Unity, Minecraft Modding, Scratch, Roblox Scripting,...Thành thạo hoặc có kinh nghiệm sử dụng các phần mềm, công cụ công nghệ phục vụ quản lý và giảng dạy.Có tinh thần học hỏi, phát triển chuyên môn liên tục; yêu thích môi trường làm việc năng động, chuyên nghiệp và sáng tạo.Năng động, thân thiện, nhiệt tình và có tác phong chuyên nghiệp.Có hiểu biết về các xu hướng giáo dục lập trình dành cho trẻ em và thanh thiếu niên.Có khả năng làm việc toàn thời gian (28 giờ/tuần), ưu tiên làm việc vào các buổi tối trong tuần và cuối tuần.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Chuyên viên Customer Data Platform (CDP),Công ty Cổ phần CANIFA,,Hà Nội,15000000.0,20000000.0,VND,1.0,"['CDP', 'Customer Data Platform', 'Marketing Automation', 'CRM', 'Digital Marketing']",Nhân viên chính thức,Nhân viên,2026-06-15,2026-07-10,"Xây dựng, vận hành và phát triển hệ thống Customer Data Platform (CDP)Thiết lập và theo dõi hệ thống tracking (web/app), đảm bảo dữ liệu được ghi nhận đầy đủ và chính xác.Hỗ trợ xây dựng và quản lý dữ liệu khách hàng từ nhiều nguồn (website, app, CRM…).Thiết kế và triển khai phân nhóm khách hàng và xây dựng các tệp audience, thiết lập các flow liên quan đến Customer journeyThiết lập và vận hành các chiến dịch marketing automation trên các kênh: Email, SMS, Push Notification…Theo dõi hiệu quả chiến dịch (Open rate, CTR, Conversion…) và hỗ trợ tối ưu.Phối hợp với các bộ phận liên quan để triển khai các dự án CDP.Thực hiện các báo cáo định kỳ và tài liệu hướng dẫn sử dụng hệ thống.

[Yêu cầu]
Tốt nghiệp ĐH chuyên ngành Marketing, Kinh tế, Công nghệ thông tin hoặc các ngành liên quan.Hiểu về Segmentation; Marketing Automation, Customer journey; Data và hành vi người dùngCó từ 1–3 năm kinh nghiệm trong lĩnh vực Digital Marketing, CRM, hoặc Martech.Có kinh nghiệm sử dụng CDP/CRM tools, Biết SQL cơ bản hoặc có tư duy về dataCó khả năng làm việc với dữ liệu, phối hợp làm việc với team kỹ thuậtCó tinh thần trách nhiệm trong công việc, chủ động học hỏi và cập nhật công nghệ mới.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Trưởng phòng IT,Công Ty Cổ Phần Phúc Sinh,,Hồ Chí Minh,40000000.0,50000000.0,VND,5.0,"['Trưởng phòng CNTT', 'Giám đốc IT CNTT', 'Giám đốc IT công nghệ thông tin', 'IT Manager', 'Information Technology Manager', 'CTO', 'Chief Technology Officer', 'IT Director']",Nhân viên chính thức,Quản lý,2026-06-15,2026-07-13,"1. Quản lý hạ tầng CNTTXây dựng, vận hành và kiểm soát hệ thống CNTT của Công ty.Đảm bảo hệ thống máy chủ, mạng nội bộ, internet, thiết bị CNTT và các phần mềm phục vụ hoạt động sản xuất kinh doanh hoạt động ổn định.Xây dựng và triển khai các giải pháp bảo mật, sao lưu dữ liệu, phòng ngừa rủi ro và khắc phục sự cố.Kiểm soát việc sử dụng tài nguyên CNTT hiệu quả và tối ưu chi phí vận hành.2. Quản lý hệ thống ERP và các phần mềm doanh nghiệpQuản lý, vận hành, nâng cấp và tối ưu hệ thống ERP của Công ty.Phối hợp với các phòng ban để khảo sát nhu cầu, cải tiến quy trình và nâng cao hiệu quả sử dụng hệ thống.Đề xuất giải pháp số hóa, tự động hóa quy trình làm việc.Quản lý việc tích hợp ERP với các hệ thống liên quan như CRM, WMS, DMS, POS, E-commerce và các nền tảng quản trị khác.3. Quản lý dự án CNTTLập kế hoạch và triển khai các dự án CNTT theo chiến lược phát triển của Công ty.Quản lý tiến độ, chi phí, chất lượng và rủi ro của các dự án.Làm việc với các nhà cung cấp, đối tác công nghệ trong và ngoài nước.Đánh giá hiệu quả đầu tư và kết quả triển khai các dự án CNTT.4. Quản lý nhân sự phòng CNTTQuản lý, điều phối và phát triển đội ngũ từ 05 – 10 nhân sự thuộc các mảng Development, Infrastructure, Helpdesk và System Administration.Phân công công việc, đánh giá hiệu quả làm việc và đào tạo đội ngũ.Xây dựng quy trình, quy định và tiêu chuẩn vận hành của phòng CNTT.Tạo môi trường làm việc chuyên nghiệp, thúc đẩy tinh thần đổi mới và cải tiến liên tục.5. Hoạch định chiến lược và chuyển đổi sốTham mưu cho Ban Giám đốc về định hướng phát triển CNTT và chuyển đổi số.Nghiên cứu, đánh giá và đề xuất ứng dụng các công nghệ mới như AI, Cloud Computing, IoT và tự động hóa.Xây dựng lộ trình phát triển hệ thống CNTT phù hợp với chiến lược phát triển của doanh nghiệp.Đảm bảo hệ thống CNTT đáp ứng yêu cầu tăng trưởng và mở rộng trong tương lai.6. Thực hiện các công việc khác

[Yêu cầu]
1.Trình độ học vấn: Tốt nghiệp Đại học trở lên chuyên ngành Công nghệ Thông tin, Khoa học Máy tính hoặc các ngành liên quan.2.Kinh nghiệmTối thiểu 05 năm kinh nghiệm quản lý trong lĩnh vực CNTT.Có kinh nghiệm triển khai, vận hành hoặc quản lý hệ thống ERP như SAP, Oracle, Microsoft Dynamics, Odoo hoặc các hệ thống tương đương.Có kinh nghiệm quản lý hạ tầng CNTT, hệ thống mạng, máy chủ và bảo mật thông tin.Ưu tiên ứng viên từng làm việc tại các doanh nghiệp sản xuất, FMCG, thương mại, bán lẻ hoặc thương mại điện tử.3.Kiến thức và kỹ năngAm hiểu về quản trị hệ thống CNTT doanh nghiệp.Có kiến thức về ERP, cơ sở dữ liệu, hạ tầng CNTT và bảo mật thông tin.Có hiểu biết về chuyển đổi số, AI, Cloud Computing và các xu hướng công nghệ mới.Kỹ năng quản lý dự án, quản lý ngân sách và quản lý nhà cung cấp.Kỹ năng lãnh đạo, đào tạo và phát triển đội ngũ.Kỹ năng phân tích, giải quyết vấn đề và ra quyết định hiệu quả.Kỹ năng giao tiếp, thuyết trình và làm việc với Ban Lãnh đạo.Giao tiếp tiếng Anh tốt trong công việc.4.Phẩm chất cá nhânNăng động, sáng tạo và có tư duy chiến lược.Chủ động, trách nhiệm cao và định hướng kết quả.Có khả năng làm việc độc lập và chịu áp lực tốt.Trung thực, kiên nhẫn, có tinh thần học hỏi và cải tiến liên tục.Tư duy hệ thống, cẩn thận và có khả năng tổ chức công việc hiệu quả.",Chế độ bảo hiểm; Du Lịch; Chế độ thưởng,careerviet
Trưởng phòng Công nghệ thông tin,TẬP ĐOÀN NAMGROUP,,Hồ Chí Minh,,,VND,5.0,"['Trưởng phòng công nghệ thông tin', 'Trưởng phòng IT', 'Head of IT', 'Trưởng phòng CNTT', 'Giám đốc IT công nghệ thông tin', 'IT Manager', 'Information Technology Manager', 'CTO', 'Chief Technology Officer', 'IT Director']",Nhân viên chính thức,Trưởng nhóm / Giám sát,2026-06-15,2026-07-31,"Quản lý và phát triển toàn bộ hệ thống CNTT của Tập đoàn nhằm đảm bảo hạ tầng công nghệ ổn định, an toàn và hỗ trợ tối đa cho hoạt động sản xuất – kinh doanh – vận hành, đồng thời thúc đẩy chiến lược số hóa và quản trị dữ liệu.Nhiệm vụ 1:Quản lý hạ tầng công nghệ – hệ thống thông tin.Quản lý hệ thống mạng nội bộ, máy chủ, phần mềm dùng chung (email, file server, bảo mật...).Đảm bảo các hệ thống vận hành (ERP, CRM, HRM, DMS...) hoạt động ổn định và an toàn.Quản lý và bảo trì thiết bị phần cứng (PC, laptop, máy in, camera, thiết bị hội nghị…).Nhiệm vụ 2:Xây dựng và triển khai chiến lược CNTT.Đề xuất và triển khai kế hoạch phát triển CNTT phù hợp với chiến lược tăng trưởng của công ty.Tư vấn lựa chọn công nghệ, nền tảng số hóa phù hợp từng giai đoạn (VD: số hóa quản trị hành chính, chấm công, tài sản, văn bản…).Hướng dẫn triển khai các phần mềm quản trị theo mô hình cloud/hybrid.Nhiệm vụ 3: An toàn – bảo mật thông tin.Xây dựng chính sách bảo mật dữ liệu và phân quyền truy cập hệ thống.Kiểm tra định kỳ các rủi ro an ninh mạng, virus, phần mềm gián điệp.Phối hợp với các đơn vị triển khai hệ thống sao lưu dữ liệu, phòng ngừa sự cố.Nhiệm vụ 4: Hỗ trợ kỹ thuật và đào tạo người dùng.Tổ chức đội ngũ hỗ trợ người dùng nội bộ về phần cứng, phần mềm, truy cập mạng.Lên kế hoạch đào tạo sử dụng hệ thống công nghệ (ERP, email, tài liệu nội bộ…) cho nhân viên mới và định kỳ.Phối hợp với Hành chính và Đào tạo trong quản lý tài sản công nghệ.Nhiệm vụ 5:Quản trị nhà cung cấp và ngân sách CNTT.Quản lý hợp đồng với nhà cung cấp phần mềm, dịch vụ bảo trì, mua sắm thiết bị.Lập ngân sách CNTT hàng năm, theo dõi chi phí thực tế và tối ưu hóa đầu tư công nghệ.

[Yêu cầu]
Tốt nghiệp Đại học chuyên ngành CNTT, Hệ thống thông tin, Khoa học máy tính…Có ít nhất 5 năm kinh nghiệm quản lý CNTT, ưu tiên trong lĩnh vực bất động sản, đầu tư, dịch vụ.Thành thạo hạ tầng hệ thống mạng, cloud, server, an ninh mạng, phần mềm văn phòng – quản trị.Có tư duy hệ thống, kỹ năng quản lý dự án CNTT, biết cách làm việc đa phòng ban.Thời gian làm việc:Thứ 2 - Thứ 6",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
Chuyên Viên Tư Vấn Giải Pháp,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HQG,giải pháp theo nhu cầu phát triển của doanh nghiệp.,"Hồ Chí Minh, Hà Nội",,,VND,1.0,"['Chuyên Viên Tư Vấn Giải Pháp', 'Nhân viên tư vấn', 'Tư vấn viên', 'Consultant', 'Counsellor', 'Consultant Executive']",Nhân viên chính thức,Nhân viên,2026-06-15,2026-07-14,"Tiếp cận các doanh nghiệp nhằm tìm hiểu nhu cầu và các vần đề đang gặp phải.Tư vấn gói giải pháp tích hợp bao gồm Phần mềm quản lý/vận hành và Phần cứng (thiết bị, máy móc) và phù hợp với lộ trình chuyển đổi số của khách hàng.Theo dõi và thực hiện quy trình từ khâu đặt hàng từ các nhà sản xuất công nghệ quốc tế đến khi bàn giao, lắp đặt và hướng dẫn vận hành giải pháp tại điểm cuối cho khách hàng.Chủ động tìm kiếm khách hàng tiềm năng trong các phân khúc doanh nghiệp sản xuất, đại lý phân phối; thực hiện đàm phán và chốt các hợp đồng giải pháp công nghệ có giá trị cao.Duy trì kết nối với khách hàng hiện hữu để cập nhật các phiên bản phần mềm mới, nâng cấp phần cứng hoặc mở rộng quy mô giải pháp theo nhu cầu phát triển của doanh nghiệp.Làm việc chặt chẽ với bộ phận Kỹ thuật và Dự án để đảm bảo các thiết bị nhập về tương thích hoàn toàn với giải pháp phần mềm đang triển khai.Thiết lập quan hệ với các đối tác công nghệ, hãng tàu và cơ quan hải quan để điều phối quy trình nhập khẩu các thiết bị, linh kiện điện tử/phụ tùng đặc thù, đảm bảo tính sẵn sàng của hạ tầng công nghệ cho dự án.

[Yêu cầu]
Tốt nghiệp Cao đẳng/Đại học các ngành: Quản trị kinh doanh, Marketing, Kinh tế hoặc các ngành liên quan.Có kinh nghiệm làm việc B2B từ 1 nămỨng viên có kinh nghiệm trong lĩnh vực kinh doanh về công nghệ thông tin, về sản phẩm server máy chủ , VPS, lưu trữ......Giao tiếp tốt, năng động, có kỹ năng thuyết phục và đàm phán.Có tinh thần trách nhiệm, cầu tiến và chịu được áp lực công việc.Thành thạo tin học văn phòng (Word, Excel, PowerPoint...).QUYỀN LỢIThu nhập ổn định.Môi trường làm việc chuyên nghiệp, năng động, khuyến khích sự sáng tạo và chủ động.Cơ hội học hỏi và phát triển nghề nghiệp, tham gia các khóa đào tạo nội bộ và bên ngoài.Cung cấp đầy đủ văn phòng phẩm và laptop phục vụ công việc.Đóng BHYT, BHXH, BHTN theo quy định của pháp luật.Hưởng đầy đủ các chế độ theo quy định của Luật Lao động.Thưởng tháng 13 theo hiệu quả kinh doanh của công ty.Xét tăng lương 1-2 lần/năm.Tổ chức Teambuilding hằng năm gắn kết đội ngũ.Tổ chức sinh nhật hàng quý cho nhân viên.Nghỉ lễ, Tết, phép năm theo quy định.THỜI GIAN LÀM VIỆC:Từ thứ 2 đến sáng thứ 7 (nghỉ trưa 1h30p)- Thứ 2 – Thứ 6: 08:00 – 17:30- Thứ 7: 08:00 – 12:00ĐỊA ĐIỂM LÀM VIỆC- Chi nhánh Hồ Chí Minh:Lô O số 10 đường số 15, KDC Miếu Nổi, Phường 1, Quận Bình Thạnh, TP. HCM- Chi nhánh Hà Nội:132 Vũ Phạm Hàm, Yên Hòa, Cầu Giấy, Hà Nội",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Chuyên viên Chuyển đổi số,Tập Đoàn Tân Á Đại Thành,,Kiên Giang,8000000.0,15000000.0,VND,2.0,[],Nhân viên chính thức,Nhân viên,2026-06-14,2026-07-31,"Nghiên cứu, đề xuất chiến lược, kế hoạch chuyển đổi số phù hợp với định hướng phát triển của doanh nghiệpKhảo sát, phân tích hiện trạng quy trình nghiệp vụ, hệ thống CNTT hiện cóTriển khai các dự án/giải pháp chuyển đổi số đã được phê duyệtQuản lý, theo dõi tiến độ, đánh giá hiệu quả triển khai các hệ thống sốĐề xuất cải tiến quy trình, tối ưu hóa vận hành dựa trên dữ liệu sốXây dựng tài liệu hướng dẫn, quy trình sử dụng các hệ thống sốGiám sát việc tuân thủ quy trình, tiêu chuẩn và phối hợp xử lý sự cố, rủi ro liên quan đến hệ thống sốBáo cáo định kỳ/đột xuất về tình hình triển khai chuyển đổi số

[Yêu cầu]
Trình độ học vấn:Đại họcChuyên ngành:Công nghệ thông tin, Hệ thống thông tin, Quản trị mạng, Khoa học dữ liệu, Chuyển đổi số hoặc các ngành liên quanKinh nghiệm:Tối thiểu 02 năm kinh nghiệm ở vị trí tương đương hoặc tham gia các dự án CNTT/chuyển đổi sốƯu tiên ứng viên thành thạo PythonKiến thức về hạ tầng CNTT, hệ thống phần mềm doanh nghiệpKiến thức về chuyển đổi số, dữ liệu, tự động hóa quy trìnhƯu tiên ứng viên thành thạo Python",Chế độ bảo hiểm; Du Lịch; Xe đưa đón,careerviet
Chuyên viên Quản trị hệ thống LMS,BIM Group,> 500 nhân sự hoặc Đơn vị cung cấp giải pháp Elearning,Hà Nội,,,VND,2.0,"['Chuyên viên Quản trị hệ thống LMS', 'Network and Infrastructure', 'Quản trị mạng', 'Network Administrator', 'Network Engineer', 'Network system', 'IT Network Supervisor', 'Quản trị hệ thống voice IP', 'IT Networking', 'Kỹ sư hệ thống mạng']",Nhân viên chính thức,Nhân viên,2026-06-14,,"Tổ chức và quản lý học liệu, khóa học và người học trên hệ thống Elearning.Vận hành hệ thống và quản lý dữ liệu, báo cáo liên quan đến các chương trình đào tạo trực tuyến.Phối hợp, tư vấn và giám sát công tác quản trị đào tạo trên hệ thống LMS tại các đơn vị trong Tập đoàn.Làm việc với các bộ phận liên quan (HCNS, IT, chuyên môn nội dung…) để xử lý các vấn đề phát sinh trong quá trình vận hành hệ thống.Cập nhật và phát triển học liệu cho các khóa đào tạo online, bao gồm: Rà soát, điều chỉnh nội dung đào tạo; Triển khai số hóa học liệu (thiết kế, kịch bản, thu âm, dựng video…)Thực hiện các nhiệm vụ khác theo phân công của cấp trên.

[Yêu cầu]
1. Trình độ chuyên mônCó khả năng quản lý khóa học và người học trên hệ thống ElearningCó khả năng thống kê, phân tích dữ liệu và lập báo cáo đào tạoThành thạo các công cụ chỉnh sửa, biên tập học liệu Elearning2. Kinh nghiệmAm hiểu hệ thống LMS và công nghệ ElearningTối thiểu 2 năm kinh nghiệm vận hành/quản trị LMS trong Doanh nghiệp quy mô > 500 nhân sự hoặc Đơn vị cung cấp giải pháp Elearning3. Kỹ năngKỹ năng sử dụng công cụ, phần mềm máy tínhKỹ năng quản lý và phân tích dữ liệuKỹ năng giao tiếp, làm việc nhómCó khả năng chịu áp lực công việc cao4. Ngoại ngữ: Tiếng Anh cơ bản5. Tin học: Thành thạo các phần mềm và công cụ máy tính",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Trưởng Nhóm Pháp Chế - Tuân Thủ (Phòng Công Nghệ Thông Tin),Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,,Hồ Chí Minh,20000000.0,25000000.0,VND,2.0,"['Trưởng Nhóm Pháp Chế - Tuân Thủ Phòng Công Nghệ Thông Tin', 'kỹ sư điện tử viễn thông', 'Kỹ sư viễn thông', 'Telecommunication Engineer', 'Kỹ thuật viên viễn thông', 'điện tử viễn thông', 'Electronics', 'Kỹ thuật viên Máy tính']",Nhân viên chính thức,Trưởng nhóm / Giám sát,2026-06-14,2026-07-01,"- Xây dựng, triển khai và liên tục cải tiến Chính sách CNTT hiệu quả để tuân thủ các quy định của Ngân hàng Nhà nước (SBV), các cơ quan nhà nước khác và tiêu chuẩn của các tổ chức quốc tế (ví dụ: ISO, PCI DSS, ITIL, NIST).- Xây dựng và phối hợp với các bên liên quan để chuẩn bị và nộp các báo cáo liên quan đến công nghệ thông tin đúng thời hạn quy định bởi cơ quan nhà nước.- Hợp tác với đội Kiểm toán nội bộ để đảm bảo tuân thủ chính sách, quy trình và thực hành trong toàn tổ chức.- Phối hợp giữa các Phòng/Ban để ban hành quy định và chính sách CNTT.- Thiết lập hệ thống kiểm soát nội bộ toàn diện và giám sát việc tuân thủ.- Chủ động kiểm tra quy trình, thực hành và tài liệu để xác định điểm yếu và xây dựng các điểm kiểm soát phòng ngừa phù hợp.- Tổ chức các buổi đào tạo cho nhân viên về quy định CNTT, quy định toàn tổ chức và thực hành ngành.- Xây dựng và triển khai chương trình đào tạo nhận thức về bảo mật tại JIVF.- Báo cáo tình hình tuân thủ/quy định và thống kê tại các Phòng/Ban/Đơn vị khác cho Trưởng bộ phận Tuân thủ CNTT.- Thực hiện các nhiệm vụ khác do Quản lý giao.

[Yêu cầu]
- Tốt nghiệp Đại học chuyên ngành Luật (hoặc tương đương);- Có từ 2 năm kinh nghiệm trong lĩnh vực Tuân thủ CNTT hoặc Kiểm toán CNTT;- Có kiến thức về GRC (Quản trị, Rủi ro và Tuân thủ);- Hiểu các tiêu chuẩn quốc tế về CNTT (PCI DSS, ISO 27000, ITIL, NIST CSF…);- Có kiến thức cơ bản về luật tài chính ngân hàng;- Có kinh nghiệm vận hành hệ thống CNTT là một lợi thế;- Kỹ năng xây dựng chính sách, quy trình và báo cáo cho cơ quan nhà nước;- Kỹ năng giao tiếp và làm việc nhóm tốt;- Có khả năng làm việc độc lập và chịu áp lực cao;- Tiếng Anh tốt;- Có kinh nghiệm làm việc với luật ngân hàng và các tài liệu pháp lý về CNTT là một lợi thế;- Có kinh nghiệm soạn thảo và ban hành văn bản;- Có kinh nghiệm làm việc với đội kiểm toán của Ngân hàng Nhà nước (Hiểu rõ quy định, thông tư của Ngân hàng Nhà nước và các tổ chức tài chính).",Chế độ bảo hiểm; Du Lịch; Chế độ thưởng,careerviet
Trưởng phòng công nghệ thông tin,Công Ty Cổ Phần A25 Hotel,,Hà Nội,30000000.0,60000000.0,VND,5.0,"['Trưởng phòng công nghệ thông tin', 'Trưởng phòng IT', 'Head of IT', 'Trưởng phòng CNTT', 'Giám đốc IT công nghệ thông tin', 'IT Manager', 'Information Technology Manager', 'CTO', 'IT Director']",Nhân viên chính thức,Trưởng nhóm / Giám sát,2026-06-14,2026-06-30,"1. Quản lý hệ thống phần mềm - Quản lý, vận hành và tối ưu phần mềm quản lý khách sạn (PMS), CRM, HRM… của A25- Xây dựng, cải tiến tính năng và kiểm thử phần mềm nội bộ- Quản lý dữ liệu, phân quyền, bảo mật và tính toàn vẹn của hệ thống- Đề xuất nâng cấp/ứng dụng công nghệ mới (AI, tự động hóa…)2. Chuyển đổi số & phát triển phần mềm - Xây dựng roadmap phát triển phần mềm toàn hệ thống- Làm việc với đội Dev/nhà cung cấp để phát triển ứng dụng: CRM, ERP mini, hệ thống đặt phòng, App nội bộ- Chuẩn hóa quy trình công nghệ phục vụ vận hành khách sạn3. Hạ tầng CNTT - Giám sát hệ thống mạng, server, camera, tổng đài, wifi toàn chuỗi- Đảm bảo tính ổn định 24/24 cho hệ thống CNTT của khách sạn4. An ninh thông tin - Xây dựng quy trình bảo mật, sao lưu, phòng chống tấn công mạng- Đảm bảo tuân thủ các tiêu chuẩn bảo mật dữ liệu khách lưu trú5. Quản lý & đào tạo - Quản lý nhân viên IT các chi nhánh- Đào tạo nghiệp vụ CNTT cho nhân viên phòng, chi nhánh khách sạn6. Hỗ trợ kỹ thuật cấp cao - Xử lý các lỗi sự cố phần mềm phức tạp- Là đầu mối giải quyết các vấn đề liên quan đến công nghệ với đối tác bên ngoài

[Yêu cầu]
Kiến thức chuyên môn:- Am hiểu sâu về phát triển phần mềm (Web/App)- Có kinh nghiệm quản lý hệ thống PMS/CRM/HRM- Biết về cơ sở dữ liệu (MySQL, SQL Server…), API, bảo mật ứng dụng- Kiến thức về UI/UX là lợi thếKinh nghiệm- Tối thiểu 5 - 7 năm kinh nghiệm IT quản lý- Ưu tiên đã làm trong lĩnh vực khách sạn – dịch vụ hoặc chuỗi hệ thốngKỹ năng quản lý- Lập kế hoạch công nghệ, phân tích quy trình nghiệp vụ- Quản lý đội phần mềm, kiểm thử, triển khai tính năng mớiKỹ năng mềm- Giao tiếp tốt, xử lý tình huống nhanh- Có tư duy hệ thống và khả năng đổi mới sáng tạoTính cách – phẩm chất- Trung thực, cam kết và trách nhiệm- Chịu áp lực cao, linh hoạt trong giải quyết sự cốTrình độ học vấn- Tốt nghiệp CNTT/Phần mềm/Điện tử Viễn thông- Chứng chỉ: ITIL, CEH, Network+, PM là lợi thế",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
IT Presales Engineer,EAST SEA ENERGY ENVIRONMENT COMPANY LIMITED,,Hồ Chí Minh,,,VND,3.0,"['Software Developer', 'IT Specialist', 'Software Engineer']",Nhân viên chính thức,Nhân viên,2026-06-14,2026-07-10,"1. Solution Demonstrations:• Prepare and lead tailored technical and functional demos of Maximo modules (Asset, Work, Inventory) and MAS capabilities to potential clients.2. Discovery & Requirements:• Conduct workshops and site visits to elicit business requirements and translate them into technical solution designs.3. Proposal Development:• Draft technical architecture proposals, project estimations, and responses to RFIs/RFPs.4. Technical Advising:• Act as a Subject Matter Expert (SME) on MAS 8/9 upgrades, mobile solutions, and industry specific add-ons like Utilities or Oil & Gas.5. Licensing & Scoping:• Guide clients on MAS AppPoints usage and licensing models to ensure cost-effective solutioning.

[Yêu cầu]
Background: Bachelor’s degree in computer science, Engineering, or a related field.Experience:• 5+ years of experience with IBM Maximo.• At least 2–3 years of experience in a technical presales or architecture role.Knowledge:• Deep understanding of MAS 8/9 and Maximo Integration Framework (MIF).• Familiarity with cloud technologies (Azure, AWS, IBM Cloud) and Red Hat OpenShift.• Knowledge of advanced modules like Maximo Health, Predict, and Monitor.Skills:• Strong stakeholder management• Presentation skills• Ability to travel domestically for client engagements",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
